profile,months_active,bill_payment_ratio,qr_transaction_consistency,airtime_topup_frequency,psychometric_score,network_trust_score,avg_transaction_value,transaction_volatility,days_since_last_transaction,community_fraud_flag,risk_band
gold,21,0.8372451667617503,0.6416995801615671,0.5684451049557809,3.9257680138315276,0.5258297579853493,10664,0.389054453031637,12,0,2
silver,15,0.6359501530313503,0.5033605848173236,0.36477664710127605,3.068287592379806,0.4154470886054011,7603,0.48746256423854845,7,0,1
platinum,54,0.9412131774312827,0.8874386792714487,0.7707376281877629,4.864660392140418,0.9374949305626897,44631,0.05117002726432099,2,0,3
silver,6,0.529378828045949,0.4232427787123024,0.5411657544655304,3.3385077053312124,0.39032435002004917,5025,0.48987346887287747,10,0,1
silver,10,0.38828695587132595,0.3501397251940763,0.5082179986619891,2.8053519057806326,0.5139394171935758,2828,0.3575039533180896,5,0,1
gold,31,0.673956024374134,0.6275771205261369,0.5870029188680447,3.936818489625435,0.6594211639210205,6782,0.39632350859947235,10,0,2
refused,4,0.14546364573264267,0.23580920098524452,0.1791731904966253,1.63895954832987,0.20655732063235943,1372,0.8505972527340819,21,1,0
gold,15,0.696152768994692,0.6266038623377591,0.5821463086982024,4.185616754478506,0.6074016920056867,5489,0.2811516148680532,13,0,2
platinum,45,0.8565101174947259,0.9601499542972243,0.9172855924379235,4.141278049275506,0.8638517465578969,46575,0.24015674387829994,3,0,3
gold,32,0.6200466892030283,0.5720336077441729,0.5531371129732527,4.066319136524583,0.4700973283187543,15546,0.25213232402982555,4,0,2
gold,20,0.6711353464192334,0.624494308873961,0.63650234602324,3.0999091896607585,0.7234730661789157,11429,0.3165479189370465,2,0,2
silver,16,0.47487829980802254,0.3214354141828267,0.34197972295746265,2.6907909967045645,0.3397390886893733,3228,0.6245785474871435,19,0,1
gold,28,0.6994211036082636,0.7242560415010749,0.5340925023163284,3.286614192484328,0.5484765267832011,17751,0.15999695983185253,12,0,2
gold,18,0.6901186262853884,0.5919536489115071,0.6431969387083448,3.3416096866157563,0.5715003295762645,9118,0.3933261738600775,6,0,2
silver,9,0.6120419513168013,0.5477275372850905,0.43384017164083927,2.234366171377875,0.4049098955645611,4569,0.6811007676686667,18,0,1
gold,19,0.8445886967642141,0.5772534039102322,0.6924116997882703,3.6022434372294043,0.6971233385736899,9568,0.43639204821486943,12,0,2
refused,3,0.005528881638997874,0.0940210430667,0.22819438187340768,2.076881985089079,0.16116104597732492,1551,0.9879237956705414,31,0,0
platinum,41,0.9969265792932263,0.9365964126834265,0.7184551078717705,4.123222654172166,0.6091731245072168,48211,0.1144249012898235,4,0,3
platinum,43,0.9387833108231927,0.9070139437867317,0.7882503920030434,4.608486412659792,0.9166799953813407,17597,0.015550806541175688,4,0,3
silver,10,0.4102300187178005,0.3075045455672562,0.32857877345446873,3.1150687474634235,0.5363949387966206,4568,0.6970276908974757,16,1,1
silver,13,0.5608373064133538,0.5136354169002406,0.32526771290615536,2.8769125393327375,0.4844380437491915,7242,0.6576473077155275,25,0,1
refused,3,0.1921588352809281,0.02650887585376055,0.03990120629629735,1.5732162818798325,0.1514406099622179,667,0.9851346532971225,60,1,0
gold,33,0.8386414822147027,0.7744888040462549,0.5572270084916628,3.406041439110259,0.5797311500149509,12768,0.22248073861201195,5,0,2
gold,26,0.8024187590664723,0.7825413007156375,0.5260640866344671,3.5232845762631753,0.5730071360225228,10591,0.18327606926244194,13,0,2
refused,3,0.21585891704687593,0.3011005426850921,0.0856531346218677,2.325639998251573,0.00034909929839352925,949,0.9068863812690721,18,1,0
platinum,18,0.9371743931771239,0.8726118424390181,0.8453195342722122,4.36479821914453,0.8028204415461764,22452,0.1585909222179218,5,0,3
silver,9,0.5410826031831891,0.3379686409520277,0.2604250245202138,2.0281764891307725,0.44243825569966594,2656,0.49746893581386686,28,0,1
gold,25,0.7498652849146792,0.7042985567792417,0.6257468030119986,3.663244668054648,0.7100565639081198,14784,0.26009944418046627,6,0,2
refused,0,0.3123230590999229,0.33589122668990484,0.09738003218389514,1.8727905260269937,0.004913071943543501,999,0.7474896021103172,66,0,0
silver,7,0.62931770926616,0.5661506064883772,0.49673532729101993,3.403959662314201,0.3219435011706644,5337,0.6482488473490664,17,0,1
gold,26,0.6059269384111295,0.5634086978802078,0.6466320756273599,3.6162214400901243,0.5362207601536447,7422,0.2677146302798164,8,0,2
platinum,20,0.9179861270243246,0.9471809226392005,0.9688663908055115,4.776723630471693,0.6783363250347676,47772,0.1666501197616548,2,0,3
platinum,22,0.9979385493800222,0.9462047342916563,0.7309926871372047,4.010427699397403,0.6480988906046702,11381,0.13612423977596627,5,0,3
gold,31,0.7328930381716827,0.5929573650894147,0.6958063681583334,3.493352733911255,0.6769068164230903,9529,0.34193256047112675,13,0,2
refused,0,0.38931481997567285,0.11837346849640705,0.26980715869480926,2.1133327532863158,0.2885774273448152,1538,0.6824912549720622,29,1,0
refused,5,0.0924947749564145,0.09694635138552324,0.1495114336352758,2.4835681211367278,0.281423808982875,1903,0.8613730750010515,85,1,0
refused,0,0.3980380170452725,0.08099441776200202,0.2881311911815671,2.273182881608733,0.10937104716727557,1815,0.6181485689095293,52,0,0
refused,3,0.21702129751064458,0.251115763243244,0.13853199129338742,1.8179765094239695,0.17272167974780417,122,0.6432490429184246,54,1,0
gold,21,0.7529577550258053,0.6218053023012877,0.6652929218984366,4.136583523207626,0.5825561124273192,16556,0.1987546934271346,11,0,2
refused,0,0.35069994525265213,0.01548549415623291,0.147038658400979,1.8382484763322262,0.018855203477350525,1137,0.7238680800360638,80,1,0
gold,35,0.7604548792003588,0.72521642431097,0.5562954604901839,3.9588985749263452,0.6027340155562566,11142,0.38536095560546857,2,0,2
gold,34,0.6877047773337539,0.7654162211747753,0.5599858794946132,3.131378839282793,0.4839693669777376,5432,0.22939485149962846,3,0,2
platinum,50,0.8879485251983862,0.9733987520023047,0.7308377213477997,4.322527977846415,0.9786551816798429,13236,0.24870482349148776,0,0,3
silver,9,0.5238139182043846,0.3166736018843806,0.25310911670415315,2.3650158252351847,0.4052831432238475,7541,0.6066216817335417,13,0,1
silver,15,0.3872710116667427,0.3551185021024312,0.34762148869887616,2.3288985523888703,0.25441716755839944,2404,0.4958345291222296,22,0,1
platinum,19,0.8967119964086941,0.9176613351590114,0.9974426005435144,4.522481040516118,0.8408582576209924,14033,0.10818228400492616,1,0,3
silver,13,0.4768276331264715,0.43953707974433387,0.3709688418042387,3.3164583073816627,0.5011869577175455,5935,0.6902909306095987,15,0,1
gold,15,0.7038607501480224,0.6639123873599694,0.5240756299011068,4.014395970826472,0.6197241919653438,12205,0.4009152706893677,12,0,2
refused,4,0.2592875743895702,0.0229125232516761,0.1686192300176572,1.0513818604399598,0.1852355945832949,133,0.9510327090133469,65,1,0
gold,12,0.788099470575947,0.6937651433647037,0.5563650006590943,3.015937444150296,0.6870394121178325,17501,0.34440949719925856,13,0,2
silver,17,0.5859646809095032,0.44430563394013856,0.4637626027398991,2.5012950673052736,0.2594743036439262,3246,0.5085977160174748,15,0,1
gold,15,0.7900402324475397,0.7157865622438022,0.6916276239608992,3.383070357343426,0.5158168167588739,18854,0.3740012894359911,12,0,2
silver,10,0.6094981919088605,0.3276292283371569,0.5015238193502113,3.077409248242741,0.47510593672250284,7927,0.6267072450276445,27,0,1
gold,19,0.730850342730502,0.6319709985045647,0.5349562569749867,3.3216566248543655,0.6597938763465911,7708,0.3481160514602666,10,0,2
silver,14,0.5340583652490719,0.44710741054955616,0.40791963875958204,2.123440311526964,0.29615501661018306,5993,0.3540693104498783,15,1,1
silver,14,0.5503331679337284,0.5194823833105572,0.5329702850040907,2.3788318211129074,0.3142000148308345,5450,0.5451160921414788,17,0,1
gold,22,0.7466559795709157,0.635001096514973,0.5504645488527491,4.048033341409726,0.6340205539566514,17674,0.1505436101607755,5,0,2
refused,3,0.003834407096587045,0.08219409503745484,0.18574781181606023,1.8531785239812624,0.2102786908948296,1680,0.9520862497942272,36,1,0
platinum,20,0.8547707022227747,0.9516784827891362,0.8816614472934649,4.461946936670956,0.607200035578086,11088,0.1657617979508556,0,0,3
gold,35,0.6336440667760269,0.7884081519574224,0.6299112013513923,3.1138190319037875,0.7101456453003365,12034,0.2118591237765607,6,1,2
silver,9,0.518869947907037,0.37220182495358606,0.5066533526159523,2.3971507606171314,0.43344740031470297,2267,0.5215390168227594,16,1,1
platinum,57,0.857034470168683,0.8213157460257349,0.9538735876057147,4.133803736279488,0.9605184043098596,17269,0.009732490831416862,3,0,3
platinum,44,0.9923718597387079,0.8782964220403005,0.8563780936541244,4.087038962587659,0.8081186307674616,23395,0.052998513674664516,0,0,3
refused,2,0.24227008886926882,0.221161385270649,0.1648660119859193,1.7808997252044716,0.040663465083454454,622,0.699327393209937,32,0,0
gold,30,0.6816986764644444,0.6679349593796098,0.6659131662856737,3.752163156077813,0.732571676178126,13759,0.40498124742141717,13,0,2
refused,4,0.29534184108331313,0.3340243708636955,0.013292904662589089,1.6276509401159422,0.1573632196995109,1342,0.6674085104329912,50,1,0
silver,7,0.4926861842924777,0.30065522835166714,0.38026557885052525,2.559305496021291,0.34327360865865353,5646,0.44871482417638486,7,0,1
platinum,18,0.9214316045183522,0.9464369156918124,0.8514534645679053,4.680974827238245,0.9277020419485844,30878,0.07061968599425666,5,0,3
platinum,35,0.9800798400332505,0.8990847252807932,0.9644911398311051,4.1747734428273775,0.6693920297063829,44610,0.0789068359408375,1,0,3
gold,30,0.8322148874613914,0.6244125693920701,0.5549331739575811,4.124977406878926,0.5650702173021876,15524,0.22776460013159594,6,0,2
gold,33,0.6110164653925954,0.5798026107101434,0.5422862515997822,3.8576353068079468,0.6315213760313231,14024,0.29403786870426274,2,0,2
silver,7,0.4251330205260811,0.3952636972966014,0.25556445871732225,2.859288127427809,0.5025875363255046,7015,0.6299814670047086,5,1,1
gold,21,0.7534925765813081,0.7064204780653383,0.6512384468213561,3.5027083497515026,0.4609022244948727,19692,0.19245636073498804,4,0,2
silver,7,0.44802231874321136,0.4643434754174408,0.28475414577920155,3.2233283810481925,0.5221797138444453,4239,0.39790811189213965,13,0,1
refused,1,0.16068381336533602,0.15951519600150954,0.12497924420818292,1.1847332109831858,0.045007253833954174,1873,0.8402711691820821,27,1,0
gold,12,0.6676609854954414,0.5669011873680958,0.5177156679273288,3.907572116376353,0.47670292046880264,11005,0.39170261371281123,7,0,2
refused,4,0.13210695532916641,0.31821195522569645,0.19998463704586045,2.4481593401901613,0.10759367952045742,1734,0.9800493821829461,31,1,0
gold,22,0.6565197677526406,0.6245681135585307,0.5018174069902432,3.3098721759119796,0.5447807467156911,11338,0.15435452835828264,6,0,2
refused,5,0.27095013869187157,0.06675060358042821,0.03381350482467269,1.7405362824540251,0.1824990765440973,537,0.6939434771994402,35,0,0
silver,12,0.6243334046168625,0.40066228265596066,0.47841659953148424,3.0008279158901883,0.34115607426046674,5230,0.6990833943848345,25,0,1
silver,9,0.6011066391944992,0.35125805981593944,0.31133661442581906,2.465754128824225,0.5336099117888162,4982,0.6045348118494926,15,0,1
silver,16,0.5649660919336998,0.4934380807382248,0.5149399186982374,2.8114587588717006,0.44485783862481076,1855,0.6310254444809966,17,0,1
silver,7,0.6238103031071331,0.5420698043759067,0.5293393526706548,3.3986082442199272,0.4421231910479603,5320,0.5053281943429051,26,1,1
silver,10,0.596825004429537,0.5905293827677409,0.2868131331790543,2.058725816415617,0.4068874832704682,2029,0.6567699645805779,8,1,1
silver,8,0.47483556332955795,0.3312037362855241,0.31668731614886636,3.2744950664538575,0.25760129588439007,7589,0.502462274118338,9,0,1
refused,4,0.0479536286339548,0.20315023832019433,0.1620004689346156,1.8430219818145361,0.1863403352015846,542,0.8605836742864281,88,1,0
gold,28,0.8295993855203895,0.5947737348320454,0.6252109417961602,3.9083122141524167,0.6198968640499596,9239,0.3267469132181365,2,0,2
silver,9,0.44286259755862645,0.4714091909007471,0.5089163179347848,3.231173673759356,0.3790354820823072,5629,0.5798878072799735,14,0,1
platinum,30,0.8749323147863879,0.8507777128086609,0.8447069144654774,4.223614434496311,0.823192295513056,11932,0.14238494489177592,4,0,3
gold,25,0.6201538512924004,0.6484088800693606,0.5589634476693534,3.821050890226184,0.45274966505514497,19821,0.16692040732823715,8,0,2
silver,8,0.5203484333516948,0.40302618483920216,0.4367456616118689,3.197741800289844,0.5048433849139708,4066,0.3677014481276536,5,0,1
gold,25,0.6971815869691367,0.7089113304881534,0.5049288809272645,3.601051927067519,0.48793927362107137,13663,0.18067928429913482,6,0,2
silver,11,0.6326427446841214,0.36642297293795695,0.3416231592914545,2.1027613510123286,0.36998802201474223,2937,0.4114290083629236,16,0,1
gold,28,0.753409475747346,0.7344819422497001,0.6822241002783915,3.611410647869042,0.6950380108723042,16136,0.2242693524425354,13,0,2
gold,32,0.712934868995361,0.7086860352760074,0.6717200213964996,3.549845766302659,0.5240896237401188,5892,0.2431731046652362,5,0,2
platinum,47,0.9334007557963877,0.9794860819637768,0.9857945914116151,4.532481192559426,0.6071782714273967,15619,0.21344623042616676,6,0,3
refused,5,0.01833347373948464,0.18911440353471934,0.2637544217674725,2.426662273123919,0.17692662533679754,521,0.7161443651232782,48,0,0
refused,3,0.3743503877624399,0.08155017143314872,0.18150929030556257,1.9467478160486062,0.029184410504058653,1072,0.989035814700623,85,1,0
gold,32,0.8346205395535387,0.7715428235139983,0.5166446132416145,3.7395488980249736,0.5034994537284649,7963,0.4378782615083222,9,0,2
silver,15,0.441390749688073,0.5823774588127208,0.2844487095164109,2.2464469759287082,0.5181963021271743,7532,0.5992657936928223,15,0,1
silver,11,0.6378139563160843,0.5542707144307485,0.2593283865829168,3.109554701671727,0.3454892157500007,5597,0.41082959999733387,8,0,1
silver,7,0.38097764283082475,0.39024184832563025,0.53533366029288,3.1869466186759183,0.4093804014882508,6715,0.6908118749412862,8,0,1
platinum,51,0.9896393658530939,0.8228534600111376,0.9193810200921056,4.0887673941077685,0.7573791386254366,28990,0.1962973857871021,3,0,3
silver,9,0.4638892602456903,0.5907721822610699,0.38469393221915194,2.3788926396787002,0.3360710646736307,3939,0.4533819513442156,12,0,1
silver,9,0.5321688350895172,0.35527484234833,0.45526861326640766,2.5651081179964317,0.4297874746660424,6681,0.42149266541655184,24,0,1
gold,19,0.8346324458682826,0.5799882354327425,0.5517584816729048,3.7477654244973904,0.5878898263069381,6578,0.4033207029571597,9,0,2
refused,1,0.17888811408094574,0.011402433837261066,0.08681343026157835,2.0736160585007006,0.23859760620245637,795,0.9507684027641218,63,0,0
silver,16,0.5560658235145269,0.5142213528427004,0.5206528479932452,2.842775979567948,0.4601841455222617,6077,0.5673938546817902,9,0,1
platinum,21,0.9427380826506839,0.9207915744145025,0.7347531570340773,4.869259624651052,0.8790682510080301,23392,0.004831907729400259,5,0,3
platinum,37,0.9966851003131406,0.8544603709440599,0.927117780283367,4.674303806409048,0.9016430721264657,24973,0.19828571849918486,4,0,3
gold,18,0.7027993722206365,0.7497894927761956,0.6798497836578404,3.883242480511279,0.6008350325540042,13282,0.26186295276065336,4,0,2
refused,2,0.26145457796402,0.17317189521578177,0.1317029973598828,1.490230198300314,0.1764330159938874,154,0.7873227707356585,89,1,0
platinum,33,0.870077817820095,0.9483373888457332,0.9615498336919364,4.633189626013464,0.7292044793544855,36086,0.09293101660058581,0,0,3
refused,3,0.11323057570015074,0.012153003832778274,0.2697836377608999,1.700383266345573,0.11197648770494263,422,0.9744766164460841,44,1,0
silver,12,0.623081531376185,0.5645138014395891,0.44022311836256967,2.8916140757136093,0.34838487049644584,6499,0.4639141460368179,14,1,1
refused,4,0.047891005599957515,0.30346105957183933,0.17486147160856536,2.051105649001453,0.0455019421630094,1720,0.7074471828375197,46,1,0
platinum,28,0.9595058974842727,0.9501003849530627,0.7757947281882654,4.929605877421989,0.8040438849995301,23146,0.07451305215986079,0,0,3
gold,17,0.7429019123707359,0.6895427959726103,0.5875530109976257,3.0492988379466666,0.5443302317434217,8130,0.42276971293845045,9,0,2
refused,5,0.07863476916434409,0.08015877775213079,0.24384701840069853,1.8296096610508232,0.07393028423809668,519,0.8617397384649292,26,0,0
gold,35,0.8473763333460806,0.6288832951657839,0.5756631214330519,3.1017193853115996,0.7301962255537852,12028,0.3668792016715811,5,0,2
gold,33,0.7330729689878636,0.6720444188277035,0.6477092106793927,4.097810579821986,0.485250552063712,9321,0.3037815159064764,10,0,2
platinum,37,0.8946939177312926,0.8967509883864826,0.7207398358559858,4.133145004178097,0.6668528045884885,31826,0.23519613012577698,4,0,3
silver,15,0.43545683928822787,0.5249258636091114,0.3391953128536141,3.0827963598425008,0.3311302359946564,2054,0.5354647115317526,19,0,1
gold,13,0.7689157255517682,0.6354622604793145,0.6145540553373892,3.2969555774797756,0.6851915551516768,5798,0.3284860466342432,7,0,2
refused,1,0.02092230883332844,0.04823104568844375,0.2511298505366707,1.421834401632276,0.21973934375323548,629,0.7295584111084206,48,1,0
gold,30,0.7457825547748959,0.5624014770873708,0.5097532637626281,3.09776867725553,0.631140923653126,19901,0.26584677557814634,13,0,2
silver,15,0.3648873883230576,0.3758426733894946,0.3986573869935534,2.830467826998852,0.2935196183921271,6282,0.6034030772565439,27,0,1
refused,4,0.07110128144621455,0.1954651725854409,0.05231647987488523,2.167398617190668,0.07982379308991543,1532,0.8229247887936093,74,0,0
gold,35,0.610064500752308,0.7597134654760173,0.5741947425184338,3.4008546581039516,0.5196868962289358,13650,0.2185414727751071,9,0,2
platinum,43,0.8837999196568792,0.9045038383269046,0.8814861768071622,4.269331298302025,0.9792433280685768,25369,0.002854495863518408,5,0,3
refused,3,0.07250331665195264,0.12939037395798028,0.27803663493432795,1.435999392399066,0.1724415674616842,1979,0.8875276174694109,67,0,0
platinum,37,0.9431208526633137,0.8948474617400739,0.7936444170089341,4.78117042378692,0.6274021626507919,15845,0.03789876870002484,2,0,3
silver,15,0.542825574187864,0.30931849692691005,0.45986768783549,2.824862580690742,0.3100961458221464,2404,0.6310472062535035,20,0,1
silver,7,0.4523308141407374,0.5498325093682047,0.33867973749546354,3.493322112932379,0.31745157241539235,1085,0.6914401178033837,6,0,1
silver,7,0.6125366172054351,0.33202689914832395,0.3838786755429696,3.209843948195605,0.4668911573328925,6295,0.5186676490926008,22,0,1
platinum,45,0.9703163873540102,0.9506492441494901,0.897095157269348,4.627950052772636,0.9033700071476445,30538,0.24529813229102895,0,0,3
gold,14,0.6898021867456725,0.6803442553684353,0.5889147002138857,4.181491075651336,0.509900921412194,17856,0.18805317806777916,10,0,2
gold,13,0.8043263280533092,0.7438763241797499,0.6296595054597602,3.292160452880112,0.6687720747292705,8741,0.32245171135796247,12,0,2
refused,0,0.25310829647874883,0.039354144096044985,0.11092661678403067,1.4030125687973496,0.24024797293256314,1140,0.779421942418282,52,1,0
refused,2,0.006837408048142146,0.025575428288645306,0.2462530990736066,1.174822545150331,0.0029649863326384304,1087,0.992213548515456,75,1,0
gold,24,0.7828741160107847,0.6568666320416723,0.6548971206239581,3.0866558224022254,0.618563086872454,8614,0.23956437779464917,11,0,2
refused,1,0.337547320207039,0.17074872582820927,0.0035814899862547486,2.1268660452773074,0.20211433914930454,195,0.7912073226638155,61,1,0
gold,15,0.6378580785924908,0.6812623350613463,0.6280894547986505,4.122627627310629,0.6369517273596562,10013,0.3516601990695337,12,0,2
gold,27,0.8059059026872434,0.6117142568989333,0.640219517472854,3.2979449755570154,0.6497295720796102,5671,0.24800670675952452,8,0,2
refused,5,0.19924820657034498,0.01434856871283991,0.05517313953703946,2.4401004747694555,0.08831696578177116,1758,0.6300992070711732,71,0,0
silver,12,0.4455408276806916,0.41345840492432406,0.30354522230412545,3.301466049368,0.3680733460437274,1658,0.4570158205002265,20,1,1
platinum,19,0.9216572336320341,0.9530712562132482,0.9041369879077976,4.3910427630581745,0.7989023721258752,16139,0.11138540968547272,1,0,3
refused,3,0.0414388599989918,0.309705494191208,0.25260234355158273,1.825396146788767,0.1297943473884313,720,0.7579841710441395,32,1,0
refused,3,0.38109714925058813,0.26397038219735564,0.08360845629084768,1.236912228405522,0.049206523388628985,600,0.9282752008377008,16,1,0
gold,28,0.765880898478363,0.5952229753447247,0.6297365906714729,3.2538080991381215,0.6177409969388905,15973,0.3543150335191336,6,0,2
gold,24,0.7081928710854547,0.7539363451565303,0.6968178927933029,3.52872373687101,0.5209899394410027,14083,0.2094092839893281,11,0,2
refused,4,0.2251724926020464,0.10623931779905463,0.2611076493867074,1.431631360843487,0.0844605333520638,1705,0.8834738875240382,77,1,0
gold,33,0.6384749761734434,0.6988415925392182,0.5495263286142877,4.087094005481577,0.5893050749646425,8872,0.17814656171863294,7,0,2
silver,11,0.4598723543400845,0.38499340061215453,0.48461028096547576,2.1319295125530937,0.42437090345633965,4245,0.6810082857908029,18,0,1
gold,13,0.6868796988284387,0.5559865663176209,0.586906192660899,3.933581965885124,0.6110577439507855,19574,0.23168569821244028,7,0,2
silver,15,0.3869917415964274,0.5395622745846261,0.3519481074020347,2.6600094778990293,0.3711037847759543,2647,0.433059956313163,22,1,1
platinum,40,0.8699777687835625,0.9821248007080607,0.9842051387893116,4.8514486375512655,0.8453892554556706,44919,0.0022596172698230443,5,0,3
silver,17,0.6444737089293784,0.5560441999579468,0.4727261535614195,2.611032217444175,0.288576043879382,3696,0.6576717015932876,12,0,1
silver,15,0.3661909284282175,0.3919033725606439,0.5234545984501554,3.053447929456836,0.28611999000438637,5197,0.48031823643488336,15,0,1
gold,24,0.8436726490121378,0.6688689288081835,0.5575022398767517,3.6428267645472356,0.5412922775462593,19398,0.18765725436836278,13,0,2
platinum,24,0.9521559140645364,0.9068911782514494,0.9953054222208713,4.786275956757095,0.7423893495179411,33173,0.10820400055236731,0,0,3
gold,16,0.7163342334848715,0.6301003215350538,0.5667553194139595,3.187021843861732,0.7188708747438399,18728,0.16076782535667972,5,0,2
silver,7,0.5870499160680387,0.49290389405542984,0.5307390522686359,3.2559911507367767,0.2750132688695885,3668,0.45029158949383596,14,1,1
gold,12,0.8376332052386022,0.6818969933180414,0.6286857899034661,3.1882831489753443,0.5945984753198601,16373,0.27187472879307145,3,0,2
platinum,21,0.9666403425602839,0.8439021050161918,0.7491998442968492,4.619497751407588,0.9194373089531005,20238,0.007292440911316117,5,0,3
silver,9,0.39718206022291797,0.5676090346229343,0.36952230464920965,3.016809680702998,0.3628449352688332,5022,0.6188867221762107,19,0,1
gold,33,0.7602413820246894,0.6067446348678803,0.5684790246591719,3.490439474725121,0.7452965936442124,13480,0.43869022473367203,13,0,2
platinum,38,0.8835773598859481,0.9381120464891282,0.9845750064554302,4.105367533952806,0.6515394848001019,46976,0.000368455521577854,4,0,3
platinum,44,0.9531677075644125,0.9339834929100078,0.9960078941071484,4.424296885884888,0.992719477304251,39218,0.2254850491872875,1,0,3
refused,5,0.36901710754113065,0.2427115526721086,0.21147387847324323,1.2364908925800102,0.12183714228937313,1329,0.7955503043013978,62,0,0
gold,18,0.6017194905549124,0.6524182173231299,0.5812833073148037,4.048241117094258,0.5984477854801639,6690,0.36885507857193667,10,0,2
platinum,56,0.9371958125840173,0.9030347364813626,0.7460974114483337,4.671558443613037,0.8180422113042799,29799,0.22937146078299755,5,0,3
silver,15,0.6343610505859041,0.47810628580110615,0.35549049200135463,3.0053024440109395,0.2859868623244576,2659,0.5389818795274846,26,0,1
platinum,22,0.9089484173468289,0.9970734624483469,0.8437836785728862,4.782696040744149,0.7278667329762178,11708,0.09945915637553923,3,0,3
silver,9,0.5750183972433042,0.5030998816097357,0.3752423668234499,3.490079168043003,0.2755774673910582,3415,0.4194402552360007,21,0,1
gold,13,0.6764359893618228,0.7559994129699946,0.5878261321609701,3.233931322764192,0.46164388434354064,18932,0.3428320984854878,12,0,2
platinum,49,0.9454966482433423,0.9831027354583828,0.9328000621106288,4.243477968404867,0.7015899498288098,26499,0.1477825758146291,5,0,3
silver,10,0.6103893340046475,0.5449861512276409,0.45843669957963545,2.4447642502131965,0.3758961528013032,3172,0.6890320196013582,11,0,1
refused,5,0.2729221851468245,0.09803944580729787,0.19523201693448308,1.051552308852022,0.279668309455339,405,0.7842992539977487,84,1,0
refused,4,0.255612999018679,0.2857295661896691,0.10926718011795115,2.215230602915047,0.2849082542757638,1596,0.9052745751851229,54,1,0
refused,3,0.108566003007869,0.19126339785024427,0.101064589342974,2.4745227343753893,0.07269606941121749,170,0.891738213731909,59,1,0
refused,3,0.035654671898183124,0.31128529486216816,0.19465449860835443,1.891380350799878,0.11577642913595708,179,0.7546658227208015,44,1,0
silver,14,0.3748205249186723,0.5878717762887197,0.4481943667415703,3.250086971156906,0.45783445192850314,4131,0.542246252844887,15,0,1
silver,10,0.426623126255553,0.39335008943143074,0.3648595646450617,2.766069930417547,0.5370390473525892,1517,0.6631336685099047,8,0,1
silver,11,0.6053622156334232,0.3963722633365761,0.48744651470342726,3.3914640582628923,0.3022546619958784,2218,0.5001667978902404,17,0,1
platinum,30,0.932290467690723,0.9194548144860683,0.7326755025540194,4.832680469347043,0.6177551088683417,29008,0.1831747626475701,0,0,3
refused,4,0.3606272342111154,0.32409703687194935,0.08325863759550857,1.0989113320889303,0.2651907388341893,1436,0.91732726853378,83,1,0
gold,19,0.7107584265844048,0.5724398751400394,0.6324464316659186,3.869469490990582,0.5536860506702369,13123,0.36912487950592066,7,0,2
silver,14,0.38936464487950595,0.5768044302019836,0.261033337819927,3.25627897304716,0.3528758975889638,3162,0.4158644592087809,28,0,1
platinum,36,0.8807567992759787,0.9630108856804914,0.8255199366002958,4.52550462196864,0.7347362007444413,48635,0.060099728223376725,3,0,3
gold,21,0.8325996050423313,0.6482804495517698,0.6022187642944796,3.549317535244961,0.7124241220466925,18299,0.27068243022943006,2,0,2
platinum,46,0.8640809935121937,0.8410003620106474,0.713312999059971,4.197154126572878,0.6713490337229319,16588,0.04173827218679968,4,0,3
platinum,52,0.975544581135606,0.9825498925758258,0.9237511036092892,4.300853108353255,0.7353052421329394,23703,0.15560341039149916,0,0,3
gold,29,0.7169203031212192,0.5588975577016191,0.5267556289987936,3.1300804472599473,0.4863466383782956,13848,0.2808733345092952,10,0,2
refused,5,0.39060287612025035,0.07282805491840683,0.2675625500802663,1.167395530010448,0.16017368956168201,928,0.8337795617246051,80,0,0
gold,29,0.6740814504749499,0.7743493295803966,0.5618925152892364,3.333469351185307,0.627744898170479,6756,0.3478050909297751,11,0,2
silver,14,0.5511060918985398,0.42539947791766114,0.2935268339917415,2.4838675917550033,0.43760692049009237,6459,0.37966581564636265,14,1,1
silver,17,0.4324208753888903,0.3151560680017004,0.4957390664683004,2.2534582250568356,0.4341985372104452,7899,0.6781887357558145,29,1,1
refused,3,0.06293508232001908,0.12765866030392603,0.008211207640110607,1.9955712481772034,0.2604294282852139,253,0.8038617664967513,41,1,0
silver,8,0.48827623187589786,0.3588541820813936,0.4402386432600409,2.0467036068958544,0.3985645578014639,7548,0.3855502502756314,26,0,1
silver,8,0.3757253152733313,0.5014998171628411,0.38353331041603844,2.608831628907088,0.4376669319167467,3972,0.6507760786634874,29,0,1
silver,12,0.37410105997084625,0.324446993192783,0.48999750176666046,2.6368418573098356,0.4075191610572087,1106,0.3814949447223672,26,0,1
silver,14,0.5069390338718673,0.4311372821220037,0.38088269669186997,2.231846009974824,0.37028162079890786,1358,0.3877670010280416,24,0,1
refused,3,0.08284538941983476,0.23239860611086272,0.17237007109801425,1.2452019071594158,0.25922877723018306,554,0.9430186359747379,48,1,0
gold,26,0.6261136295250378,0.7355678480630717,0.6882668785573802,3.583062727427536,0.5730911165617987,12002,0.2449794181231707,10,0,2
silver,9,0.5640385845099499,0.38999217244635975,0.35658016541720006,3.030434103841686,0.4875894975893809,2241,0.37468700333306265,23,1,1
